frame_index,timestamp,R,G,B,average_SpO2
467, 14:08:11,67.853101,194.911577,1025.134233,96.925
468, 14:08:11,67.975024,195.554332,1027.047585,96.925
469, 14:08:11,68.147846,196.51456,1030.246449,96.925
470, 14:08:11,68.316091,197.342211,1032.402699,96.925
471, 14:08:11,68.467369,198.102391,1035.989347,96.925
472, 14:08:11,68.583965,198.675189,1037.053977,96.925
473, 14:08:11,68.424598,198.43099,1035.747869,96.925
474, 14:08:11,67.457505,194.935014,1021.067472,96.925
475, 14:08:11,66.647057,190.833688,1008.019176,96.925
476, 14:08:11,66.437263,189.127131,1001.975852,96.925
477, 14:08:11,66.435054,188.683949,1001.481534,96.925
478, 14:08:11,66.287721,187.659564,997.744318,96.925
479, 14:08:11,66.023832,186.262784,993.588068,96.925
480, 14:08:12,66.046086,185.780303,992.59375,96.95
481, 14:08:12,66.399227,187.018229,998.72017,96.95
482, 14:08:12,66.540404,187.706439,1000.428977,96.95
